node_id,fraud_score,if_score,lof_score,heuristic_score,risk_level,is_anomaly
tx_7550,0.139906,0.242781,0.001637,0.2,LOW,0
tx_1713,0.139898,0.242686,0.001722,0.2,LOW,0
tx_28711,0.139821,0.280325,0.034187,0.0,LOW,0
tx_16577,0.13981,0.243026,0.001122,0.2,LOW,0
tx_5765,0.139792,0.242482,0.001689,0.2,LOW,0
tx_18136,0.13978,0.309059,0.001759,0.0,LOW,0
acc_C1489275794,0.139775,0.19217,0.095748,0.1,LOW,0
acc_C1325039408,0.13977,0.173081,0.117208,0.1,LOW,0
acc_C8290162,0.139743,0.271449,0.006476,0.1,LOW,0
tx_24081,0.139737,0.309027,0.001688,0.0,LOW,0
tx_37260,0.139736,0.242272,0.001784,0.2,LOW,0
tx_20173,0.139711,0.168464,0.028504,0.35,LOW,0
acc_C1830615116,0.139698,0.170913,0.156969,0.0,LOW,0
tx_5688,0.139686,0.308789,0.001826,0.0,LOW,0
acc_C968174218,0.13968,0.262538,0.016345,0.1,LOW,0
tx_22455,0.139677,0.283322,0.030455,0.0,LOW,0
tx_607,0.139672,0.279972,0.034213,0.0,LOW,0
acc_C136010570,0.139667,0.308571,0.002025,0.0,LOW,0
tx_2782,0.139653,0.308489,0.002083,0.0,LOW,0
tx_29173,0.139609,0.308994,0.001404,0.0,LOW,0
tx_9360,0.139602,0.165568,0.162741,0.0,LOW,0
acc_C1241284202,0.139593,0.242519,0.07615,0.0,LOW,0
acc_C519458373,0.139591,0.266678,0.011465,0.1,LOW,0
acc_C523875258,0.139563,0.301155,0.010108,0.0,LOW,0
tx_6525,0.139561,0.191803,0.001874,0.35,LOW,0
acc_C307513936,0.139561,0.274884,0.002158,0.1,LOW,0
tx_18863,0.139552,0.18419,0.010416,0.35,LOW,0
acc_C1589146424,0.139539,0.27216,0.005167,0.1,LOW,0
tx_29074,0.139509,0.165252,0.162864,0.0,LOW,0
acc_C1474270145,0.139483,0.298543,0.012846,0.0,LOW,0
tx_17620,0.139473,0.24186,0.001589,0.2,LOW,0
acc_C2111201364,0.139469,0.274724,0.002107,0.1,LOW,0
tx_4230,0.139456,0.191675,0.001755,0.35,LOW,0
acc_C687429955,0.139417,0.306533,0.003693,0.0,LOW,0
tx_19103,0.139403,0.18369,0.141855,0.0,LOW,0
tx_42163,0.139369,0.160686,0.092651,0.2,LOW,0
tx_6628,0.139367,0.241564,0.001659,0.2,LOW,0
acc_C1890493809,0.139336,0.206795,0.078194,0.1,LOW,0
acc_C823285181,0.139332,0.287313,0.025103,0.0,LOW,0
tx_6521,0.139324,0.191642,0.001464,0.35,LOW,0
acc_C180949634,0.139301,0.274431,0.002018,0.1,LOW,0
tx_34891,0.139257,0.191922,0.000979,0.35,LOW,0
tx_37551,0.139237,0.277337,0.036087,0.0,LOW,0
acc_C588985851,0.139237,0.266202,0.011116,0.1,LOW,0
tx_6649,0.139233,0.307378,0.002281,0.0,LOW,0
tx_7258,0.13922,0.307914,0.001647,0.0,LOW,0
acc_C865361280,0.13922,0.241726,0.076108,0.0,LOW,0
tx_43238,0.139219,0.241122,0.001785,0.2,LOW,0
acc_C265556987,0.139218,0.266436,0.010806,0.1,LOW,0
tx_5810,0.139196,0.307705,0.001822,0.0,LOW,0
acc_C1280124872,0.13918,0.242862,0.074731,0.0,LOW,0
acc_C1060519157,0.139176,0.28395,0.028495,0.0,LOW,0
tx_9394,0.139158,0.307857,0.001555,0.0,LOW,0
acc_C1351084853,0.139156,0.244117,0.073257,0.0,LOW,0
tx_22114,0.139154,0.208339,0.001004,0.3,LOW,0
acc_C1651517797,0.139108,0.244663,0.072524,0.0,LOW,0
acc_C1910718752,0.139101,0.170766,0.118141,0.1,LOW,0
tx_32481,0.139099,0.190963,0.001665,0.35,LOW,0
acc_C483817115,0.139091,0.261272,0.016296,0.1,LOW,0
tx_5796,0.139069,0.282339,0.030041,0.0,LOW,0
acc_C917139674,0.139062,0.252137,0.026502,0.1,LOW,0
acc_C1057152052,0.139046,0.258651,0.019133,0.1,LOW,0
tx_2751,0.139043,0.24063,0.001898,0.2,LOW,0
tx_3132,0.139042,0.190756,0.001754,0.35,LOW,0
acc_C2100440237,0.139034,0.268682,0.007818,0.1,LOW,0
tx_41604,0.139007,0.190749,0.001674,0.35,LOW,0
acc_C1708593293,0.138994,0.284141,0.027827,0.0,LOW,0
tx_22463,0.13898,0.307551,0.001456,0.0,LOW,0
acc_C1746833722,0.138941,0.208068,0.113276,0.0,LOW,0
acc_C1119920494,0.138919,0.294544,0.015936,0.0,LOW,0
acc_C2066401398,0.138891,0.238266,0.079177,0.0,LOW,0
acc_C4888672,0.138879,0.303246,0.006045,0.0,LOW,0
tx_12443,0.138867,0.307237,0.001526,0.0,LOW,0
acc_C173141569,0.138849,0.256364,0.021213,0.1,LOW,0
acc_C1173011246,0.13884,0.167436,0.121233,0.1,LOW,0
acc_C70895366,0.138827,0.266596,0.009648,0.1,LOW,0
acc_C187903706,0.138798,0.237228,0.080113,0.0,LOW,0
tx_7262,0.13879,0.281718,0.030041,0.0,LOW,0
acc_C1750367361,0.138776,0.153803,0.17391,0.0,LOW,0
acc_C2012262622,0.138767,0.152867,0.174943,0.0,LOW,0
tx_644,0.138741,0.295734,0.014153,0.0,LOW,0
tx_29426,0.138735,0.190151,0.001669,0.35,LOW,0
acc_C1858035494,0.138715,0.105407,0.228204,0.0,LOW,0
acc_C924490622,0.13871,0.133621,0.027702,0.45,LOW,0
acc_C1983472905,0.138688,0.160716,0.165913,0.0,LOW,0
tx_21961,0.138687,0.307168,0.001153,0.0,LOW,0
acc_C1511846675,0.138683,0.299972,0.00924,0.0,LOW,0
acc_C1525944481,0.138668,0.255896,0.021288,0.1,LOW,0
acc_C568640724,0.138657,0.155833,0.002579,0.45,LOW,0
acc_C1618583682,0.138651,0.144333,0.184253,0.0,LOW,0
acc_C604936049,0.138651,0.306236,0.002112,0.0,LOW,0
acc_C792488644,0.138622,0.133425,0.027702,0.45,LOW,0
acc_C577245010,0.138595,0.302876,0.005752,0.0,LOW,0
acc_C1026134931,0.13858,0.303237,0.005309,0.0,LOW,0
acc_C431300939,0.138561,0.305234,0.003013,0.0,LOW,0
acc_C73638143,0.138536,0.284975,0.025742,0.0,LOW,0
acc_C2057227460,0.138533,0.303255,0.00517,0.0,LOW,0
acc_C1098444577,0.138519,0.207959,0.074845,0.1,LOW,0
tx_4334,0.138499,0.306451,0.00149,0.0,LOW,0
tx_16459,0.13848,0.189693,0.001547,0.35,LOW,0
tx_18257,0.138467,0.239447,0.00179,0.2,LOW,0
acc_C1407167674,0.138449,0.306005,0.001866,0.0,LOW,0
tx_10553,0.138438,0.18949,0.001668,0.35,LOW,0
acc_C1563323185,0.13843,0.255789,0.020813,0.1,LOW,0
tx_30622,0.138415,0.305596,0.002243,0.0,LOW,0
acc_C693157016,0.138387,0.155136,0.00269,0.45,LOW,0
acc_C2012808675,0.13838,0.255589,0.020912,0.1,LOW,0
acc_C1406422650,0.138372,0.121252,0.209522,0.0,LOW,0
tx_26846,0.138355,0.103799,0.154114,0.2,LOW,0
acc_C1194106760,0.138348,0.290991,0.018506,0.0,LOW,0
tx_3667,0.138347,0.303393,0.00455,0.0,LOW,0
acc_C2141459588,0.138338,0.260846,0.014892,0.1,LOW,0
acc_C1361409513,0.13832,0.297464,0.011152,0.0,LOW,0
acc_C1654648477,0.138306,0.250441,0.02652,0.1,LOW,0
acc_C1316560467,0.138292,0.259202,0.016628,0.1,LOW,0
acc_C2078745453,0.138282,0.254093,0.022351,0.1,LOW,0
acc_C441422253,0.138257,0.305272,0.002211,0.0,LOW,0
tx_43412,0.138212,0.162651,0.087548,0.2,LOW,0
tx_24241,0.138177,0.305041,0.00227,0.0,LOW,0
acc_C1433757097,0.138177,0.304204,0.003214,0.0,LOW,0
tx_41037,0.13817,0.306099,0.001063,0.0,LOW,0
acc_C2035048286,0.138153,0.269388,0.00482,0.1,LOW,0
tx_6338,0.138142,0.238628,0.001899,0.2,LOW,0
acc_C664038638,0.138103,0.254564,0.021373,0.1,LOW,0
acc_C1402923025,0.138082,0.285468,0.024053,0.0,LOW,0
tx_3893,0.138068,0.188593,0.001754,0.35,LOW,0
tx_30975,0.138067,0.188685,0.001648,0.35,LOW,0
tx_23259,0.138063,0.188653,0.001673,0.35,LOW,0
acc_C701855966,0.138054,0.25928,0.015944,0.1,LOW,0
acc_C1089973861,0.138008,0.271621,0.001947,0.1,LOW,0
acc_C1592712032,0.138007,0.257427,0.017913,0.1,LOW,0
tx_15437,0.137989,0.305694,0.001067,0.0,LOW,0
tx_30779,0.137978,0.305173,0.001626,0.0,LOW,0
tx_20397,0.137954,0.301692,0.005482,0.0,LOW,0
acc_C349015546,0.137947,0.264785,0.009484,0.1,LOW,0
tx_38505,0.137921,0.305544,0.001065,0.0,LOW,0
tx_773,0.137909,0.305565,0.001012,0.0,LOW,0
acc_C271276758,0.137891,0.283543,0.025742,0.0,LOW,0
acc_C1792622639,0.137868,0.281532,0.027946,0.0,LOW,0
acc_C355030274,0.137861,0.261607,0.012844,0.1,LOW,0
tx_29191,0.137848,0.167306,0.156401,0.0,LOW,0
tx_46300,0.137845,0.145846,0.105536,0.2,LOW,0
acc_C1962589351,0.137842,0.11216,0.218425,0.0,LOW,0
acc_C32936035,0.137783,0.154137,0.002303,0.45,LOW,0
acc_C663161974,0.13777,0.168703,0.117133,0.1,LOW,0
acc_C891193852,0.137689,0.301241,0.005328,0.0,LOW,0
tx_18082,0.13768,0.304783,0.001319,0.0,LOW,0
tx_25668,0.137672,0.163934,0.028504,0.35,LOW,0
acc_C1345842600,0.137637,0.282901,0.025828,0.0,LOW,0
acc_C379121284,0.137625,0.11162,0.21849,0.0,LOW,0
tx_46811,0.1376,0.187428,0.001894,0.35,LOW,0
tx_38119,0.137593,0.204265,0.001685,0.3,LOW,0
acc_C1216611732,0.137593,0.266369,0.006817,0.1,LOW,0
tx_14531,0.137582,0.18818,0.001002,0.35,LOW,0
acc_C806519070,0.137572,0.160734,0.125603,0.1,LOW,0
acc_C1420736575,0.13757,0.270884,0.00168,0.1,LOW,0
tx_604,0.137562,0.237493,0.001726,0.2,LOW,0
acc_C603710481,0.137561,0.153234,0.002764,0.45,LOW,0
acc_C402578964,0.137544,0.300595,0.005692,0.0,LOW,0
acc_C1777682740,0.137518,0.292894,0.014289,0.0,LOW,0
tx_36546,0.137508,0.16357,0.028504,0.35,LOW,0
tx_17538,0.137508,0.237362,0.001738,0.2,LOW,0
tx_31192,0.137501,0.304056,0.001688,0.0,LOW,0
acc_C2079308854,0.137491,0.160949,0.12516,0.1,LOW,0
tx_19070,0.137488,0.192077,0.127634,0.0,LOW,0
acc_C2127069623,0.137442,0.197001,0.121979,0.0,LOW,0
acc_C33507270,0.137388,0.233965,0.080258,0.0,LOW,0
tx_39060,0.13737,0.303925,0.001509,0.0,LOW,0
tx_8590,0.137348,0.151715,0.172691,0.0,LOW,0
tx_29600,0.137337,0.275001,0.033966,0.0,LOW,0
acc_C618018140,0.137334,0.261327,0.011842,0.1,LOW,0
acc_C563780374,0.137301,0.185979,0.096527,0.1,LOW,0
tx_29060,0.137289,0.160717,0.087417,0.2,LOW,0
acc_C1754680763,0.137289,0.11732,0.173739,0.1,LOW,0
tx_11185,0.137278,0.30353,0.001723,0.0,LOW,0
tx_1295,0.137274,0.303061,0.00224,0.0,LOW,0
acc_C263008977,0.137273,0.280349,0.02779,0.0,LOW,0
tx_23209,0.137261,0.236752,0.001806,0.2,LOW,0
tx_1321,0.137258,0.274631,0.034187,0.0,LOW,0
acc_C1971344738,0.137242,0.247682,0.026963,0.1,LOW,0
acc_C1450421417,0.13724,0.280128,0.027956,0.0,LOW,0
acc_C1854154410,0.137231,0.258212,0.015088,0.1,LOW,0
tx_11658,0.137222,0.237126,0.001289,0.2,LOW,0
acc_C1129951987,0.137214,0.257137,0.016255,0.1,LOW,0
tx_3378,0.13721,0.187056,0.001337,0.35,LOW,0
acc_C1749693684,0.137202,0.267056,0.005068,0.1,LOW,0
tx_3545,0.137189,0.30391,0.001073,0.0,LOW,0
tx_22020,0.137176,0.272759,0.036087,0.0,LOW,0
acc_C855894174,0.137158,0.300044,0.005346,0.0,LOW,0
tx_2648,0.137144,0.303183,0.00178,0.0,LOW,0
tx_4663,0.137139,0.186942,0.001289,0.35,LOW,0
acc_C2032909428,0.137133,0.264847,0.007379,0.1,LOW,0
acc_C436077983,0.137127,0.281768,0.025828,0.0,LOW,0
acc_C1260440107,0.137126,0.303007,0.001932,0.0,LOW,0
tx_1426,0.137125,0.303335,0.001562,0.0,LOW,0
tx_2784,0.137094,0.104573,0.225092,0.0,LOW,0
acc_C38851648,0.137087,0.301763,0.003235,0.0,LOW,0
acc_C664129315,0.137076,0.23957,0.073174,0.0,LOW,0
acc_C1871689990,0.137074,0.247136,0.027157,0.1,LOW,0
acc_C821546759,0.137068,0.255083,0.018203,0.1,LOW,0
tx_4766,0.137041,0.10762,0.22153,0.0,LOW,0
tx_49449,0.137017,0.155469,0.09264,0.2,LOW,0
tx_39801,0.137016,0.107094,0.090811,0.35,LOW,0
tx_31326,0.13699,0.186147,0.00181,0.35,LOW,0
acc_C196707147,0.136977,0.296578,0.008792,0.0,LOW,0
tx_49003,0.136965,0.186213,0.001674,0.35,LOW,0
acc_C651619413,0.136943,0.236969,0.075767,0.0,LOW,0
tx_38580,0.136939,0.236056,0.001784,0.2,LOW,0
tx_15313,0.136935,0.186069,0.00176,0.35,LOW,0
acc_C301021270,0.136929,0.279886,0.027452,0.0,LOW,0
tx_24196,0.136927,0.158605,0.032636,0.35,LOW,0
tx_2167,0.136922,0.301664,0.002934,0.0,LOW,0
tx_42746,0.136899,0.106799,0.090848,0.35,LOW,0
acc_C1558127130,0.136897,0.298051,0.006935,0.0,LOW,0
tx_33333,0.136836,0.302597,0.001668,0.0,LOW,0
acc_C832987759,0.136834,0.205022,0.073936,0.1,LOW,0
acc_C1794843661,0.136817,0.282658,0.024053,0.0,LOW,0
acc_C476013202,0.13679,0.294553,0.010603,0.0,LOW,0
acc_C397338382,0.136766,0.298641,0.005943,0.0,LOW,0
tx_2683,0.136748,0.161323,0.160381,0.0,LOW,0
acc_C1033007477,0.136722,0.112026,0.215776,0.0,LOW,0
tx_3236,0.136712,0.277101,0.030041,0.0,LOW,0
tx_22801,0.136694,0.163415,0.026643,0.35,LOW,0
tx_15362,0.13669,0.106297,0.090892,0.35,LOW,0
acc_C1974133281,0.136683,0.151871,0.002102,0.45,LOW,0
tx_17900,0.136678,0.230281,0.08263,0.0,LOW,0
tx_2760,0.13667,0.106089,0.222324,0.0,LOW,0
tx_46362,0.13661,0.302045,0.001725,0.0,LOW,0
tx_26888,0.136608,0.16157,0.028504,0.35,LOW,0
acc_C527211736,0.136599,0.278224,0.028495,0.0,LOW,0
acc_C492187435,0.136577,0.290148,0.015027,0.0,LOW,0
tx_4958,0.13657,0.301868,0.001825,0.0,LOW,0
tx_16418,0.136565,0.204947,0.035847,0.2,LOW,0
acc_C1509170127,0.136562,0.256628,0.015199,0.1,LOW,0
tx_12398,0.136495,0.159129,0.087217,0.2,LOW,0
acc_C1926275924,0.136495,0.280441,0.025742,0.0,LOW,0
acc_C1423813670,0.136464,0.255133,0.016637,0.1,LOW,0
tx_10147,0.136461,0.235505,0.001209,0.2,LOW,0
acc_C7487969,0.136449,0.301444,0.001999,0.0,LOW,0
acc_C1054778873,0.13644,0.288857,0.016137,0.0,LOW,0
acc_C555334025,0.136435,0.24665,0.026106,0.1,LOW,0
acc_C379666550,0.136419,0.255437,0.016182,0.1,LOW,0
tx_21250,0.136411,0.272724,0.034213,0.0,LOW,0
tx_32228,0.13639,0.160197,0.160752,0.0,LOW,0
tx_29023,0.136377,0.301252,0.002035,0.0,LOW,0
acc_C241905309,0.136364,0.192911,0.123885,0.0,LOW,0
tx_5148,0.136319,0.301449,0.001667,0.0,LOW,0
tx_43388,0.136313,0.301414,0.001693,0.0,LOW,0
acc_C1915294030,0.13631,0.299912,0.003375,0.0,LOW,0
acc_C340978733,0.136297,0.277552,0.028495,0.0,LOW,0
acc_C21063905,0.136263,0.140483,0.182614,0.0,LOW,0
tx_410,0.136261,0.301236,0.001763,0.0,LOW,0
acc_C2145319283,0.136208,0.256874,0.014037,0.1,LOW,0
acc_C1596708569,0.136208,0.142655,0.180032,0.0,LOW,0
acc_C2096818628,0.136192,0.184606,0.132797,0.0,LOW,0
tx_16219,0.136157,0.156895,0.032636,0.35,LOW,0
acc_C1973538135,0.13615,0.26197,0.008159,0.1,LOW,0
tx_1307,0.136146,0.272158,0.034187,0.0,LOW,0
tx_10955,0.136121,0.234209,0.001816,0.2,LOW,0
tx_13616,0.136119,0.281012,0.024158,0.0,LOW,0
acc_C1453685309,0.136111,0.144398,0.17783,0.0,LOW,0
acc_C1374785073,0.136108,0.297631,0.005436,0.0,LOW,0
tx_17753,0.136101,0.184212,0.001765,0.35,LOW,0
tx_2165,0.136092,0.234348,0.001588,0.2,LOW,0
tx_23867,0.136086,0.162064,0.026643,0.35,LOW,0
acc_C1688625000,0.136082,0.244595,0.027536,0.1,LOW,0
tx_41017,0.136058,0.301331,0.001149,0.0,LOW,0
tx_15839,0.136051,0.301383,0.001071,0.0,LOW,0
acc_C770379332,0.136026,0.295123,0.008053,0.0,LOW,0
acc_C289314929,0.136016,0.279708,0.025369,0.0,LOW,0
tx_16835,0.136005,0.233972,0.001794,0.2,LOW,0
acc_C1979961282,0.135991,0.261397,0.008407,0.1,LOW,0
tx_21038,0.135989,0.234009,0.001713,0.2,LOW,0
tx_9370,0.13597,0.300608,0.00174,0.0,LOW,0
acc_C1281445797,0.135962,0.190518,0.125571,0.0,LOW,0
acc_C1864026355,0.135956,0.204298,0.110056,0.0,LOW,0
acc_C281071501,0.135928,0.259557,0.010318,0.1,LOW,0
acc_C1870248994,0.135915,0.297988,0.00455,0.0,LOW,0
acc_C1777706812,0.135908,0.281352,0.023248,0.0,LOW,0
tx_26332,0.135898,0.159308,0.160524,0.0,LOW,0
tx_33954,0.135892,0.234416,0.001012,0.2,LOW,0
acc_C1763023986,0.135886,0.265453,0.00358,0.1,LOW,0
acc_C1950308547,0.135881,0.288642,0.014979,0.0,LOW,0
tx_8823,0.13587,0.156257,0.032636,0.35,LOW,0
tx_30755,0.135841,0.300404,0.001648,0.0,LOW,0
acc_C873134840,0.13584,0.296495,0.006045,0.0,LOW,0
tx_10965,0.135801,0.157264,0.08758,0.2,LOW,0
acc_C1826352341,0.135778,0.206203,0.107466,0.0,LOW,0
tx_3284,0.135777,0.300729,0.001123,0.0,LOW,0
acc_C1864545118,0.135764,0.277419,0.027315,0.0,LOW,0
tx_40166,0.135758,0.234026,0.001116,0.2,LOW,0
tx_32841,0.135748,0.183756,0.001394,0.35,LOW,0
tx_1712,0.135737,0.300059,0.001776,0.0,LOW,0
tx_14409,0.135716,0.183366,0.001753,0.35,LOW,0
tx_10906,0.135701,0.300064,0.001681,0.0,LOW,0
tx_29153,0.13562,0.272759,0.032196,0.0,LOW,0
acc_C1587143371,0.135618,0.249604,0.020742,0.1,LOW,0
acc_C1646881279,0.135613,0.262273,0.006474,0.1,LOW,0
tx_18892,0.135606,0.183373,0.00147,0.35,LOW,0
tx_19059,0.135593,0.212638,0.099764,0.0,LOW,0
acc_C412972260,0.135576,0.29888,0.0027,0.0,LOW,0
acc_C1505507968,0.135573,0.261371,0.007389,0.1,LOW,0
acc_C504478805,0.135551,0.290632,0.011917,0.0,LOW,0
acc_C1769042905,0.13552,0.258085,0.010956,0.1,LOW,0
acc_C585763255,0.135468,0.295976,0.005697,0.0,LOW,0
acc_C1471287532,0.135466,0.139406,0.181832,0.0,LOW,0
acc_C1337563431,0.135458,0.249477,0.020484,0.1,LOW,0
acc_C1732292969,0.135456,0.257964,0.01093,0.1,LOW,0
acc_C185353840,0.135446,0.249037,0.020948,0.1,LOW,0
acc_C1779927120,0.135442,0.20342,0.109757,0.0,LOW,0
tx_6551,0.135431,0.29874,0.002495,0.0,LOW,0
acc_C2084129621,0.135424,0.253213,0.016195,0.1,LOW,0
acc_C1900162111,0.135414,0.278371,0.025369,0.0,LOW,0
acc_C425686136,0.13541,0.199559,0.076521,0.1,LOW,0
acc_C532986070,0.135378,0.264744,0.003107,0.1,LOW,0
tx_25775,0.135355,0.23263,0.00168,0.2,LOW,0
acc_C596216404,0.135348,0.280108,0.023248,0.0,LOW,0
tx_2240,0.135327,0.299534,0.001342,0.0,LOW,0
acc_C1540476618,0.135318,0.276426,0.027315,0.0,LOW,0
tx_22008,0.135317,0.271899,0.032406,0.0,LOW,0
acc_C173614613,0.135279,0.2655,0.00201,0.1,LOW,0
acc_C906065973,0.135276,0.294288,0.007116,0.0,LOW,0
tx_27099,0.13526,0.272202,0.031923,0.0,LOW,0
acc_C985986983,0.135257,0.297919,0.002982,0.0,LOW,0
tx_6066,0.13522,0.182267,0.00175,0.35,LOW,0
tx_22019,0.135186,0.299042,0.001543,0.0,LOW,0
acc_C268616862,0.135143,0.193316,0.120379,0.0,LOW,0
acc_C553790651,0.135129,0.255882,0.012455,0.1,LOW,0
acc_C824208363,0.135128,0.253233,0.015434,0.1,LOW,0
acc_C1471633238,0.135114,0.248906,0.020267,0.1,LOW,0
tx_43780,0.135099,0.115297,0.001789,0.55,LOW,0
tx_17869,0.135083,0.232617,0.001014,0.2,LOW,0
acc_C107872781,0.135079,0.204864,0.069724,0.1,LOW,0
tx_13431,0.135055,0.298881,0.001397,0.0,LOW,0
acc_C1503697447,0.135029,0.147607,0.002764,0.45,LOW,0
acc_C1677543539,0.135027,0.298489,0.001766,0.0,LOW,0
tx_2160,0.135011,0.298456,0.001766,0.0,LOW,0
acc_C269458366,0.134962,0.298172,0.001961,0.0,LOW,0
tx_27291,0.134939,0.102451,0.090841,0.35,LOW,0
acc_C638046110,0.134922,0.23331,0.074832,0.0,LOW,0
acc_C2050415537,0.134917,0.276857,0.025828,0.0,LOW,0
acc_C1431347543,0.134916,0.155696,0.12463,0.1,LOW,0
tx_45296,0.1349,0.278305,0.024158,0.0,LOW,0
acc_C1664330755,0.134891,0.252876,0.015241,0.1,LOW,0
acc_C166697986,0.134879,0.26467,0.001944,0.1,LOW,0
acc_C1854880630,0.134867,0.286687,0.014645,0.0,LOW,0
acc_C690813859,0.13485,0.264549,0.002006,0.1,LOW,0
acc_C2030486579,0.134842,0.252068,0.016029,0.1,LOW,0
acc_C634440506,0.134818,0.260757,0.006194,0.1,LOW,0
acc_C1202508091,0.134815,0.297356,0.002511,0.0,LOW,0
tx_2226,0.134794,0.29861,0.001048,0.0,LOW,0
acc_C182339351,0.134785,0.27664,0.025742,0.0,LOW,0
acc_C1496576783,0.13478,0.296687,0.003176,0.0,LOW,0
tx_22017,0.134772,0.186523,0.127091,0.0,LOW,0
acc_C8130170,0.134765,0.188021,0.12539,0.0,LOW,0
acc_C192428201,0.134765,0.296751,0.003067,0.0,LOW,0
tx_21998,0.134753,0.297828,0.001825,0.0,LOW,0
acc_C1560570720,0.134737,0.233283,0.074398,0.0,LOW,0
tx_3591,0.134737,0.297953,0.001646,0.0,LOW,0
tx_26378,0.13472,0.181574,0.00128,0.35,LOW,0
acc_C661938248,0.134713,0.297736,0.001829,0.0,LOW,0
acc_C571514409,0.134709,0.260934,0.005722,0.1,LOW,0
acc_C1658704411,0.134706,0.293534,0.006538,0.0,LOW,0
tx_10089,0.134675,0.181388,0.001376,0.35,LOW,0
tx_2145,0.134674,0.297717,0.001754,0.0,LOW,0
tx_14573,0.134638,0.231624,0.001018,0.2,LOW,0
acc_C1517105378,0.134613,0.151014,0.166643,0.0,LOW,0
acc_C2038724321,0.134611,0.296818,0.002607,0.0,LOW,0
acc_C66497191,0.134606,0.245197,0.023167,0.1,LOW,0
tx_29176,0.134574,0.230861,0.001716,0.2,LOW,0
tx_4919,0.134574,0.16789,0.072558,0.2,LOW,0
acc_C1348696660,0.134566,0.203599,0.069867,0.1,LOW,0
tx_29321,0.134563,0.230838,0.001713,0.2,LOW,0
acc_C747909318,0.134561,0.263101,0.002914,0.1,LOW,0
tx_6352,0.134557,0.297333,0.001892,0.0,LOW,0
tx_32661,0.134539,0.150256,0.092308,0.2,LOW,0
acc_C1967432164,0.134537,0.140426,0.178364,0.0,LOW,0
tx_20012,0.134493,0.166229,0.149226,0.0,LOW,0
acc_C1950792677,0.134488,0.188813,0.123806,0.0,LOW,0
acc_C1788403827,0.13444,0.146736,0.002273,0.45,LOW,0
acc_C1172738852,0.134409,0.284832,0.015586,0.0,LOW,0
tx_1147,0.134384,0.180727,0.001392,0.35,LOW,0
acc_C79605074,0.134375,0.249929,0.017268,0.1,LOW,0
acc_C277510102,0.134369,0.17845,0.097666,0.1,LOW,0
acc_C2037251990,0.134315,0.249676,0.017401,0.1,LOW,0
tx_25767,0.134299,0.181756,0.13127,0.0,LOW,0
tx_3741,0.134273,0.296057,0.002619,0.0,LOW,0
tx_2687,0.134269,0.207528,0.102203,0.0,LOW,0
tx_5090,0.134264,0.296819,0.001739,0.0,LOW,0
tx_26997,0.134243,0.276331,0.024733,0.0,LOW,0
acc_C906741317,0.134188,0.296445,0.00197,0.0,LOW,0
acc_C357863579,0.134169,0.25804,0.007627,0.1,LOW,0
tx_1706,0.134144,0.229963,0.001651,0.2,LOW,0
tx_40211,0.134133,0.229881,0.001716,0.2,LOW,0
acc_C1896349657,0.134115,0.263091,0.00181,0.1,LOW,0
tx_20776,0.134111,0.18004,0.001483,0.35,LOW,0
tx_18158,0.134098,0.229785,0.001737,0.2,LOW,0
acc_C1816468636,0.13408,0.277307,0.023231,0.0,LOW,0
tx_9795,0.13407,0.229726,0.001732,0.2,LOW,0
acc_C1618984457,0.134028,0.257859,0.007478,0.1,LOW,0
tx_31209,0.134016,0.296762,0.001182,0.0,LOW,0
acc_C671015464,0.133991,0.262707,0.001933,0.1,LOW,0
tx_13410,0.133971,0.196235,0.001664,0.3,LOW,0
acc_C1476626042,0.133969,0.145593,0.002381,0.45,LOW,0
tx_43216,0.133909,0.296476,0.001237,0.0,LOW,0
tx_36276,0.133904,0.229739,0.001303,0.2,LOW,0
tx_2901,0.133898,0.296227,0.00149,0.0,LOW,0
tx_31483,0.133889,0.179383,0.001666,0.35,LOW,0
tx_2131,0.133864,0.229337,0.001656,0.2,LOW,0
acc_C1756548809,0.133863,0.240663,0.026412,0.1,LOW,0
acc_C915240663,0.133857,0.233617,0.034323,0.1,LOW,0
acc_C494380520,0.133828,0.19543,0.077212,0.1,LOW,0
tx_23777,0.133827,0.180656,0.131328,0.0,LOW,0
tx_3677,0.133784,0.166241,0.072439,0.2,LOW,0
tx_1003,0.133771,0.179365,0.001392,0.35,LOW,0
acc_C302161362,0.13372,0.194472,0.115519,0.0,LOW,0
acc_C250894035,0.133717,0.257127,0.007525,0.1,LOW,0
tx_7117,0.133666,0.209623,0.098339,0.0,LOW,0
tx_19106,0.13361,0.295819,0.001228,0.0,LOW,0
acc_C751610781,0.133582,0.187087,0.123482,0.0,LOW,0
acc_C178436968,0.133581,0.272111,0.027827,0.0,LOW,0
acc_C2141058420,0.133578,0.142768,0.173332,0.0,LOW,0
acc_C145105559,0.133563,0.196025,0.113379,0.0,LOW,0
tx_35130,0.133559,0.295305,0.001681,0.0,LOW,0
acc_C105966579,0.133548,0.183912,0.126969,0.0,LOW,0
acc_C1012785532,0.133538,0.240452,0.025836,0.1,LOW,0
acc_C208427878,0.133524,0.257076,0.007101,0.1,LOW,0
acc_C2098086870,0.133522,0.111137,0.002526,0.55,LOW,0
tx_28730,0.133505,0.268059,0.032196,0.0,LOW,0
tx_3577,0.133488,0.295298,0.00151,0.0,LOW,0
tx_2960,0.133482,0.295063,0.001759,0.0,LOW,0
